"V1" "V2"
"5710" 174.926637 -36.787227
"5711" 174.92517 -36.787227
"5712" 174.923997 -36.787814
"5713" 174.92253 -36.787814
"5714" 174.92165 -36.788694
"5715" 174.92077 -36.788694
"5716" 174.91989 -36.789574
"5717" 174.917543 -36.789574
"5718" 174.916369 -36.790748
"5719" 174.916369 -36.791628
"5720" 174.915489 -36.792508
"5721" 174.915489 -36.796615
"5722" 174.914316 -36.798081
"5723" 174.912556 -36.798081
"5724" 174.911969 -36.797495
"5725" 174.911969 -36.796615
"5726" 174.909916 -36.794561
"5727" 174.909035 -36.794561
"5728" 174.907569 -36.792801
"5729" 174.906689 -36.792801
"5730" 174.905515 -36.791628
"5731" 174.905515 -36.790748
"5732" 174.904635 -36.789868
"5733" 174.904635 -36.789281
"5734" 174.903755 -36.788401
"5735" 174.903755 -36.787521
"5736" 174.902875 -36.786641
"5737" 174.902875 -36.784294
"5738" 174.901995 -36.783414
"5739" 174.901995 -36.781654
"5740" 174.901115 -36.780774
"5741" 174.901115 -36.779893
"5742" 174.900528 -36.779307
"5743" 174.900528 -36.778427
"5744" 174.899648 -36.777547
"5745" 174.899648 -36.776667
"5746" 174.896128 -36.77344
"5747" 174.896128 -36.77256
"5748" 174.895541 -36.77168
"5749" 174.934557 -36.806002
"5750" 174.934557 -36.803362
"5751" 174.935437 -36.802482
"5752" 174.935437 -36.801602
"5753" 174.936611 -36.800428
"5754" 174.938371 -36.800428
"5755" 174.938664 -36.800722
"5756" 174.938664 -36.802482
"5757" 174.939838 -36.803655
"5758" 174.940718 -36.803655
"5759" 174.941598 -36.804535
"5760" 174.942478 -36.804535
"5761" 174.944238 -36.806295
"5762" 174.945998 -36.806295
"5763" 174.946585 -36.807175
"5764" 174.948345 -36.807175
"5765" 174.949225 -36.808056
"5766" 174.950105 -36.808056
"5767" 174.950985 -36.808642
"5768" 174.952452 -36.807175
"5769" 174.953332 -36.807175
"5770" 174.954505 -36.808349
"5771" 174.954505 -36.809229
"5772" 174.954799 -36.809522
"5773" 174.955679 -36.809522
"5774" 174.956559 -36.810402
"5775" 174.958319 -36.810402
"5776" 174.959199 -36.811282
"5777" 174.960079 -36.811282
"5778" 174.961253 -36.812456
"5779" 174.961253 -36.814216
"5780" 174.960666 -36.814509
"5781" 174.959199 -36.814509
"5782" 174.958319 -36.813629
"5783" 174.955972 -36.813923
"5784" 174.950398 -36.819203
"5785" 174.950398 -36.820083
"5786" 174.949518 -36.820963
"5787" 174.949518 -36.82155
"5788" 174.947465 -36.823603
"5789" 174.941598 -36.823897
"5790" 174.940424 -36.82243
"5791" 174.940424 -36.820083
"5792" 174.941304 -36.819203
"5793" 174.941304 -36.818323
"5794" 174.942184 -36.817443
"5795" 174.942184 -36.816563
"5796" 174.943651 -36.815096
"5797" 174.943651 -36.812456
"5798" 174.943065 -36.811576
"5799" 174.942771 -36.810109
"5800" 174.938371 -36.805415
"5801" 174.937491 -36.805415
"5802" 174.936611 -36.806295
"5803" 174.934851 -36.806295
"5804" 174.934557 -36.806002
"5805" 174.377771 -36.597427
"5806" 174.377771 -36.59508
"5807" 174.378357 -36.594494
"5808" 174.379237 -36.594494
"5809" 174.380411 -36.59596
"5810" 174.380411 -36.59684
"5811" 174.379237 -36.598014
"5812" 174.378357 -36.598014
"5813" 174.377771 -36.597427
"5814" 174.963013 -36.690127
"5815" 174.963013 -36.689247
"5816" 174.964186 -36.688074
"5817" 174.965066 -36.68866
"5818" 174.965946 -36.68866
"5819" 174.96712 -36.690127
"5820" 174.96712 -36.690714
"5821" 174.968 -36.691594
"5822" 174.968 -36.693354
"5823" 174.967413 -36.693647
"5824" 174.965066 -36.693941
"5825" 174.964479 -36.693354
"5826" 174.964479 -36.692474
"5827" 174.963893 -36.691594
"5828" 174.963599 -36.690714
"5829" 174.963013 -36.690127
"5830" 174.743877 -36.507661
"5831" 174.743584 -36.5059
"5832" 174.74417 -36.505314
"5833" 174.74593 -36.505314
"5834" 174.746224 -36.5059
"5835" 174.746224 -36.507367
"5836" 174.74593 -36.507954
"5837" 174.74417 -36.507954
"5838" 174.743877 -36.507661
"5839" 174.836284 -36.840031
"5840" 174.836284 -36.838271
"5841" 174.836577 -36.837978
"5842" 174.839217 -36.837978
"5843" 174.840391 -36.839151
"5844" 174.840391 -36.841791
"5845" 174.839804 -36.842085
"5846" 174.838337 -36.842085
"5847" 174.836284 -36.840031
"5848" 174.329661 -36.53905
"5849" 174.329661 -36.538463
"5850" 174.329954 -36.537876
"5851" 174.330834 -36.537876
"5852" 174.331714 -36.536996
"5853" 174.332594 -36.536996
"5854" 174.333474 -36.537876
"5855" 174.338168 -36.537876
"5856" 174.340515 -36.53993
"5857" 174.339928 -36.540516
"5858" 174.335821 -36.540516
"5859" 174.334941 -36.539636
"5860" 174.334061 -36.539636
"5861" 174.333474 -36.540516
"5862" 174.332594 -36.540516
"5863" 174.331714 -36.539636
"5864" 174.329954 -36.539636
"5865" 174.329661 -36.53905
"5866" 174.824549 -36.938305
"5867" 174.824549 -36.935958
"5868" 174.824843 -36.935371
"5869" 174.826603 -36.935371
"5870" 174.827776 -36.936545
"5871" 174.827776 -36.937425
"5872" 174.826603 -36.938892
"5873" 174.825136 -36.938892
"5874" 174.824549 -36.938305
"5875" 174.828656 -36.792508
"5876" 174.828656 -36.791628
"5877" 174.829536 -36.790748
"5878" 174.829536 -36.785761
"5879" 174.830416 -36.784881
"5880" 174.830416 -36.780774
"5881" 174.831297 -36.779893
"5882" 174.831297 -36.779307
"5883" 174.83423 -36.776373
"5884" 174.835697 -36.776373
"5885" 174.837164 -36.7752
"5886" 174.837164 -36.77432
"5887" 174.83775 -36.77344
"5888" 174.838044 -36.77168
"5889" 174.840097 -36.769626
"5890" 174.840977 -36.769626
"5891" 174.841564 -36.768746
"5892" 174.842444 -36.768746
"5893" 174.843324 -36.767866
"5894" 174.844204 -36.767866
"5895" 174.845084 -36.766986
"5896" 174.846551 -36.766986
"5897" 174.847431 -36.766106
"5898" 174.849191 -36.766399
"5899" 174.850071 -36.765519
"5900" 174.850951 -36.765519
"5901" 174.851538 -36.764639
"5902" 174.855058 -36.764639
"5903" 174.856818 -36.766106
"5904" 174.859165 -36.766399
"5905" 174.860045 -36.765519
"5906" 174.861805 -36.765519
"5907" 174.862392 -36.764639
"5908" 174.867379 -36.764639
"5909" 174.868259 -36.763759
"5910" 174.871779 -36.763759
"5911" 174.874126 -36.766399
"5912" 174.875006 -36.766399
"5913" 174.875886 -36.766986
"5914" 174.877647 -36.767279
"5915" 174.878233 -36.767866
"5916" 174.879113 -36.767866
"5917" 174.882634 -36.771093
"5918" 174.8841 -36.771386
"5919" 174.88498 -36.770506
"5920" 174.889967 -36.770506
"5921" 174.890847 -36.771386
"5922" 174.891728 -36.771386
"5923" 174.893781 -36.77344
"5924" 174.893781 -36.774026
"5925" 174.894954 -36.775493
"5926" 174.896715 -36.775493
"5927" 174.897888 -36.776667
"5928" 174.897888 -36.779893
"5929" 174.896128 -36.781654
"5930" 174.896128 -36.782534
"5931" 174.894954 -36.783707
"5932" 174.894074 -36.783707
"5933" 174.893781 -36.784294
"5934" 174.893781 -36.784881
"5935" 174.894661 -36.785761
"5936" 174.894661 -36.786641
"5937" 174.895541 -36.787521
"5938" 174.895248 -36.788401
"5939" 174.895834 -36.788694
"5940" 174.898181 -36.788694
"5941" 174.899648 -36.789868
"5942" 174.899648 -36.790748
"5943" 174.898768 -36.791628
"5944" 174.898768 -36.795148
"5945" 174.897008 -36.796615
"5946" 174.897008 -36.797495
"5947" 174.896128 -36.798375
"5948" 174.896128 -36.799255
"5949" 174.894074 -36.801308
"5950" 174.893194 -36.801308
"5951" 174.891728 -36.802775
"5952" 174.889087 -36.803068
"5953" 174.888207 -36.803655
"5954" 174.887621 -36.803655
"5955" 174.886741 -36.804535
"5956" 174.8841 -36.804535
"5957" 174.88322 -36.805415
"5958" 174.881753 -36.805415
"5959" 174.881167 -36.805709
"5960" 174.881167 -36.806589
"5961" 174.880873 -36.807175
"5962" 174.879113 -36.807175
"5963" 174.878233 -36.808056
"5964" 174.876766 -36.808056
"5965" 174.875886 -36.808642
"5966" 174.874126 -36.808936
"5967" 174.87266 -36.807175
"5968" 174.871779 -36.808056
"5969" 174.870899 -36.808056
"5970" 174.869139 -36.809522
"5971" 174.865912 -36.809522
"5972" 174.864152 -36.808056
"5973" 174.861805 -36.810402
"5974" 174.855938 -36.810402
"5975" 174.855058 -36.809522
"5976" 174.854178 -36.809522
"5977" 174.852418 -36.808056
"5978" 174.851538 -36.808056
"5979" 174.851245 -36.808349
"5980" 174.851245 -36.809229
"5981" 174.850071 -36.810402
"5982" 174.848311 -36.810402
"5983" 174.848018 -36.810109
"5984" 174.848018 -36.809229
"5985" 174.846551 -36.808056
"5986" 174.844204 -36.808056
"5987" 174.843911 -36.807469
"5988" 174.843617 -36.806589
"5989" 174.844497 -36.806002
"5990" 174.844497 -36.805122
"5991" 174.844204 -36.804535
"5992" 174.843324 -36.804535
"5993" 174.842444 -36.805415
"5994" 174.840097 -36.805415
"5995" 174.83951 -36.805122
"5996" 174.83951 -36.803362
"5997" 174.840391 -36.802482
"5998" 174.83951 -36.801602
"5999" 174.83951 -36.799842
"6000" 174.83863 -36.799255
"6001" 174.83863 -36.798375
"6002" 174.836577 -36.796321
"6003" 174.83599 -36.797201
"6004" 174.83511 -36.797201
"6005" 174.833643 -36.795735
"6006" 174.833937 -36.795148
"6007" 174.83159 -36.792801
"6008" 174.829243 -36.792801
"6009" 174.828656 -36.792508
"6010" 174.429694 -36.50414
"6011" 174.429694 -36.500033
"6012" 174.429728 -36.5
"6013" 174.432854 -36.5
"6014" 174.432921 -36.500033
"6015" 174.432921 -36.50414
"6016" 174.431748 -36.505314
"6017" 174.430868 -36.505314
"6018" 174.429694 -36.50414
"6019" 174.398012 -36.570732
"6020" 174.398012 -36.570145
"6021" 174.400946 -36.567212
"6022" 174.403292 -36.567212
"6023" 174.404466 -36.568385
"6024" 174.403879 -36.569265
"6025" 174.403879 -36.570145
"6026" 174.405346 -36.571612
"6027" 174.405346 -36.572492
"6028" 174.404466 -36.573372
"6029" 174.404466 -36.575132
"6030" 174.405346 -36.575719
"6031" 174.405346 -36.579239
"6032" 174.404173 -36.580413
"6033" 174.403292 -36.580413
"6034" 174.402119 -36.579239
"6035" 174.402119 -36.577479
"6036" 174.401239 -36.576599
"6037" 174.401239 -36.575719
"6038" 174.400359 -36.575132
"6039" 174.400359 -36.574252
"6040" 174.399479 -36.573372
"6041" 174.399479 -36.572492
"6042" 174.398012 -36.570732
"6043" 174.995575 -36.916597
"6044" 174.995282 -36.915717
"6045" 174.996748 -36.914543
"6046" 174.997335 -36.914543
"6047" 174.997922 -36.91513
"6048" 174.997922 -36.917477
"6049" 174.997335 -36.91777
"6050" 174.996748 -36.918063
"6051" 174.995575 -36.916597
"6052" 174.984721 -36.800722
"6053" 174.984721 -36.799255
"6054" 174.985014 -36.798668
"6055" 174.986774 -36.798668
"6056" 174.987068 -36.799255
"6057" 174.987068 -36.800722
"6058" 174.986774 -36.801308
"6059" 174.985014 -36.801308
"6060" 174.984721 -36.800722
"6061" 174.999975 -36.876994
"6062" 175.003202 -36.876994
"6063" 175.004962 -36.878754
"6064" 175.005842 -36.878754
"6065" 175.006722 -36.879634
"6066" 175.009949 -36.879634
"6067" 175.010829 -36.878754
"6068" 175.01259 -36.878754
"6069" 175.014056 -36.880514
"6070" 175.014936 -36.880514
"6071" 175.016697 -36.881981
"6072" 175.018457 -36.881981
"6073" 175.019043 -36.882861
"6074" 175.01963 -36.882568
"6075" 175.01963 -36.881687
"6076" 175.01875 -36.880807
"6077" 175.022564 -36.876994
"6078" 175.023444 -36.876994
"6079" 175.02403 -36.877874
"6080" 175.029017 -36.877874
"6081" 175.029897 -36.876994
"6082" 175.039285 -36.876994
"6083" 175.041925 -36.879927
"6084" 175.042218 -36.880807
"6085" 175.043392 -36.882274
"6086" 175.046619 -36.881981
"6087" 175.047499 -36.882861
"6088" 175.053366 -36.882861
"6089" 175.054246 -36.883741
"6090" 175.055126 -36.883741
"6091" 175.055713 -36.884621
"6092" 175.056593 -36.884621
"6093" 175.059526 -36.887555
"6094" 175.059526 -36.888435
"6095" 175.061286 -36.889901
"6096" 175.061286 -36.892542
"6097" 175.062166 -36.893422
"6098" 175.062166 -36.894888
"6099" 175.063633 -36.896649
"6100" 175.063633 -36.900169
"6101" 175.064513 -36.900756
"6102" 175.064513 -36.901636
"6103" 175.065687 -36.902809
"6104" 175.066567 -36.902809
"6105" 175.067447 -36.903689
"6106" 175.070087 -36.903689
"6107" 175.070967 -36.904569
"6108" 175.072434 -36.904569
"6109" 175.073314 -36.905449
"6110" 175.075074 -36.905449
"6111" 175.075954 -36.906329
"6112" 175.077421 -36.906329
"6113" 175.079181 -36.904569
"6114" 175.081528 -36.904569
"6115" 175.083288 -36.902809
"6116" 175.084168 -36.902809
"6117" 175.085048 -36.902222
"6118" 175.087395 -36.902222
"6119" 175.088275 -36.902809
"6120" 175.094142 -36.902809
"6121" 175.095022 -36.902222
"6122" 175.095902 -36.902222
"6123" 175.096782 -36.901342
"6124" 175.098249 -36.901342
"6125" 175.099129 -36.902222
"6126" 175.100009 -36.902222
"6127" 175.100303 -36.902516
"6128" 175.100303 -36.903396
"6129" 175.100009 -36.903689
"6130" 175.097662 -36.903689
"6131" 175.092382 -36.908676
"6132" 175.090035 -36.908676
"6133" 175.088862 -36.910143
"6134" 175.088568 -36.91073
"6135" 175.087395 -36.912196
"6136" 175.086515 -36.912196
"6137" 175.085928 -36.913076
"6138" 175.085048 -36.912783
"6139" 175.084168 -36.913663
"6140" 175.083288 -36.913663
"6141" 175.082408 -36.913076
"6142" 175.081821 -36.912783
"6143" 175.079474 -36.91513
"6144" 175.079474 -36.915717
"6145" 175.078008 -36.917477
"6146" 175.078008 -36.923344
"6147" 175.078301 -36.923637
"6148" 175.079181 -36.92305
"6149" 175.080941 -36.92305
"6150" 175.083581 -36.925691
"6151" 175.083875 -36.926571
"6152" 175.084461 -36.927451
"6153" 175.084461 -36.930091
"6154" 175.083288 -36.931264
"6155" 175.082408 -36.931264
"6156" 175.081234 -36.932438
"6157" 175.081234 -36.933318
"6158" 175.080941 -36.933611
"6159" 175.079181 -36.933905
"6160" 175.078301 -36.933024
"6161" 175.077421 -36.933024
"6162" 175.076541 -36.932144
"6163" 175.075954 -36.932144
"6164" 175.075367 -36.932438
"6165" 175.078008 -36.935078
"6166" 175.078008 -36.936545
"6167" 175.079181 -36.938012
"6168" 175.080061 -36.938012
"6169" 175.081234 -36.939185
"6170" 175.081234 -36.940065
"6171" 175.082115 -36.940945
"6172" 175.082115 -36.941532
"6173" 175.082995 -36.942412
"6174" 175.082995 -36.945932
"6175" 175.082115 -36.946812
"6176" 175.082115 -36.947399
"6177" 175.080061 -36.949452
"6178" 175.078301 -36.949746
"6179" 175.076541 -36.951212
"6180" 175.075661 -36.951212
"6181" 175.074487 -36.952386
"6182" 175.074487 -36.955906
"6183" 175.075661 -36.95708
"6184" 175.076541 -36.95708
"6185" 175.078301 -36.95884
"6186" 175.080354 -36.956786
"6187" 175.080354 -36.955026
"6188" 175.082115 -36.953266
"6189" 175.082115 -36.952386
"6190" 175.083288 -36.951212
"6191" 175.084168 -36.951212
"6192" 175.085928 -36.949746
"6193" 175.087395 -36.949452
"6194" 175.088275 -36.948866
"6195" 175.090035 -36.948866
"6196" 175.090915 -36.947986
"6197" 175.091502 -36.947986
"6198" 175.094729 -36.945052
"6199" 175.094729 -36.944172
"6200" 175.095315 -36.943292
"6201" 175.095315 -36.941825
"6202" 175.095902 -36.941238
"6203" 175.096782 -36.941238
"6204" 175.097076 -36.941532
"6205" 175.097076 -36.942412
"6206" 175.097369 -36.942999
"6207" 175.098249 -36.942118
"6208" 175.099129 -36.942118
"6209" 175.099422 -36.942412
"6210" 175.099716 -36.943292
"6211" 175.097956 -36.945052
"6212" 175.097956 -36.945932
"6213" 175.098836 -36.946812
"6214" 175.098836 -36.947399
"6215" 175.097956 -36.948279
"6216" 175.097956 -36.949159
"6217" 175.098249 -36.949452
"6218" 175.099129 -36.949746
"6219" 175.100009 -36.948866
"6220" 175.104996 -36.948866
"6221" 175.105876 -36.949452
"6222" 175.112623 -36.949452
"6223" 175.11497 -36.952093
"6224" 175.115264 -36.951799
"6225" 175.115264 -36.950919
"6226" 175.113797 -36.949159
"6227" 175.113797 -36.948279
"6228" 175.115557 -36.946812
"6229" 175.11497 -36.946225
"6230" 175.11409 -36.946225
"6231" 175.113797 -36.945932
"6232" 175.113797 -36.945052
"6233" 175.115557 -36.943292
"6234" 175.115264 -36.941825
"6235" 175.114677 -36.940945
"6236" 175.114677 -36.940065
"6237" 175.11497 -36.939478
"6238" 175.118197 -36.939478
"6239" 175.119077 -36.940358
"6240" 175.120837 -36.940358
"6241" 175.121717 -36.941238
"6242" 175.124064 -36.941238
"6243" 175.124944 -36.940358
"6244" 175.129931 -36.940358
"6245" 175.130811 -36.939478
"6246" 175.131691 -36.939478
"6247" 175.133745 -36.937425
"6248" 175.133745 -36.934198
"6249" 175.135798 -36.932144
"6250" 175.136678 -36.932144
"6251" 175.137559 -36.933024
"6252" 175.139025 -36.933024
"6253" 175.139905 -36.932144
"6254" 175.140785 -36.932144
"6255" 175.141079 -36.931558
"6256" 175.141079 -36.930678
"6257" 175.139612 -36.929211
"6258" 175.139905 -36.928624
"6259" 175.142546 -36.928918
"6260" 175.144599 -36.930971
"6261" 175.144599 -36.932438
"6262" 175.143719 -36.933318
"6263" 175.143719 -36.936838
"6264" 175.144599 -36.937425
"6265" 175.144599 -36.939185
"6266" 175.147533 -36.942118
"6267" 175.148413 -36.942118
"6268" 175.148999 -36.941238
"6269" 175.15164 -36.941238
"6270" 175.151933 -36.941825
"6271" 175.151933 -36.942412
"6272" 175.150466 -36.944172
"6273" 175.150466 -36.946812
"6274" 175.151933 -36.948279
"6275" 175.152226 -36.949159
"6276" 175.15428 -36.951212
"6277" 175.154866 -36.951212
"6278" 175.155746 -36.952093
"6279" 175.161614 -36.952093
"6280" 175.163667 -36.950039
"6281" 175.163667 -36.948279
"6282" 175.164254 -36.947986
"6283" 175.16484 -36.947986
"6284" 175.167481 -36.950332
"6285" 175.169241 -36.950332
"6286" 175.170414 -36.949159
"6287" 175.170414 -36.948279
"6288" 175.172174 -36.946812
"6289" 175.172174 -36.945932
"6290" 175.175401 -36.942412
"6291" 175.174521 -36.941825
"6292" 175.174521 -36.940945
"6293" 175.175108 -36.940358
"6294" 175.176575 -36.940358
"6295" 175.177455 -36.939478
"6296" 175.181562 -36.939478
"6297" 175.184202 -36.937131
"6298" 175.185082 -36.937131
"6299" 175.189189 -36.933024
"6300" 175.190656 -36.933024
"6301" 175.191536 -36.933905
"6302" 175.192416 -36.933905
"6303" 175.193589 -36.935078
"6304" 175.193883 -36.935958
"6305" 175.194176 -36.936251
"6306" 175.195056 -36.936251
"6307" 175.196523 -36.938012
"6308" 175.198283 -36.938012
"6309" 175.199163 -36.938892
"6310" 175.200923 -36.938892
"6311" 175.201803 -36.938012
"6312" 175.20327 -36.938012
"6313" 175.203563 -36.938305
"6314" 175.203857 -36.939185
"6315" 175.204737 -36.940065
"6316" 175.204737 -36.940945
"6317" 175.203857 -36.941532
"6318" 175.203857 -36.942412
"6319" 175.20415 -36.942999
"6320" 175.20591 -36.942999
"6321" 175.206497 -36.943879
"6322" 175.208257 -36.943879
"6323" 175.209137 -36.944465
"6324" 175.210017 -36.944465
"6325" 175.210897 -36.945345
"6326" 175.212364 -36.945345
"6327" 175.213244 -36.946225
"6328" 175.214124 -36.946225
"6329" 175.215004 -36.947105
"6330" 175.215884 -36.947105
"6331" 175.216764 -36.946225
"6332" 175.219111 -36.946225
"6333" 175.219404 -36.946812
"6334" 175.219698 -36.947399
"6335" 175.220284 -36.948279
"6336" 175.220284 -36.949159
"6337" 175.220871 -36.949746
"6338" 175.221751 -36.949746
"6339" 175.223218 -36.951212
"6340" 175.224098 -36.951212
"6341" 175.224978 -36.952093
"6342" 175.229965 -36.952093
"6343" 175.230845 -36.952973
"6344" 175.231725 -36.952973
"6345" 175.232019 -36.953266
"6346" 175.231139 -36.954146
"6347" 175.231139 -36.955026
"6348" 175.234072 -36.95796
"6349" 175.235832 -36.95796
"6350" 175.236712 -36.95884
"6351" 175.239939 -36.95884
"6352" 175.240819 -36.95972
"6353" 175.247566 -36.95972
"6354" 175.248446 -36.960306
"6355" 175.249033 -36.960306
"6356" 175.24962 -36.960893
"6357" 175.24962 -36.965
"6358" 175.2505 -36.96588
"6359" 175.2505 -36.968227
"6360" 175.25138 -36.969107
"6361" 175.251087 -36.969987
"6362" 175.251967 -36.970867
"6363" 175.251967 -36.971747
"6364" 175.25666 -36.976148
"6365" 175.25754 -36.976441
"6366" 175.258421 -36.977028
"6367" 175.259301 -36.977028
"6368" 175.259887 -36.977908
"6369" 175.260767 -36.977908
"6370" 175.261647 -36.978788
"6371" 175.262527 -36.978788
"6372" 175.263408 -36.979668
"6373" 175.264288 -36.979668
"6374" 175.269861 -36.985535
"6375" 175.270741 -36.985535
"6376" 175.271621 -36.986415
"6377" 175.272502 -36.986122
"6378" 175.273382 -36.987002
"6379" 175.274262 -36.987002
"6380" 175.275728 -36.988762
"6381" 175.277489 -36.988762
"6382" 175.278369 -36.989642
"6383" 175.280715 -36.989642
"6384" 175.281596 -36.990522
"6385" 175.283356 -36.990522
"6386" 175.283649 -36.990815
"6387" 175.283649 -36.992575
"6388" 175.285409 -36.994042
"6389" 175.285409 -36.995802
"6390" 175.287463 -36.997856
"6391" 175.288343 -36.997856
"6392" 175.290396 -36.999909
"6393" 174.999975 -36.805415
"6394" 175.000855 -36.805415
"6395" 175.001735 -36.804535
"6396" 175.003202 -36.804535
"6397" 175.004082 -36.805415
"6398" 175.006722 -36.805415
"6399" 175.007016 -36.805122
"6400" 175.007016 -36.804242
"6401" 175.006136 -36.803362
"6402" 175.006136 -36.802482
"6403" 175.007896 -36.800722
"6404" 175.007896 -36.799255
"6405" 175.008776 -36.798375
"6406" 175.008776 -36.796028
"6407" 175.009656 -36.795148
"6408" 175.009656 -36.793388
"6409" 175.010829 -36.792214
"6410" 175.014056 -36.792214
"6411" 175.014936 -36.792801
"6412" 175.017577 -36.792801
"6413" 175.01787 -36.793388
"6414" 175.01787 -36.794855
"6415" 175.019923 -36.797201
"6416" 175.020803 -36.797201
"6417" 175.022564 -36.795441
"6418" 175.023444 -36.795441
"6419" 175.027257 -36.799255
"6420" 175.026964 -36.801602
"6421" 175.026671 -36.802188
"6422" 175.02579 -36.802188
"6423" 175.024617 -36.803362
"6424" 175.024617 -36.804242
"6425" 175.025497 -36.804829
"6426" 175.025497 -36.806589
"6427" 175.02491 -36.807175
"6428" 175.024324 -36.807175
"6429" 175.021684 -36.809522
"6430" 175.019923 -36.809522
"6431" 175.01875 -36.810989
"6432" 175.019923 -36.812162
"6433" 175.020803 -36.811282
"6434" 175.021097 -36.811576
"6435" 175.02139 -36.812456
"6436" 175.020803 -36.813043
"6437" 175.019043 -36.813043
"6438" 175.01875 -36.813336
"6439" 175.01875 -36.814216
"6440" 175.019043 -36.814509
"6441" 175.019923 -36.814509
"6442" 175.020803 -36.815389
"6443" 175.022564 -36.815389
"6444" 175.023737 -36.814216
"6445" 175.023737 -36.812456
"6446" 175.02491 -36.811282
"6447" 175.02579 -36.811282
"6448" 175.026671 -36.812162
"6449" 175.028431 -36.812162
"6450" 175.029604 -36.810696
"6451" 175.029604 -36.807469
"6452" 175.029897 -36.807175
"6453" 175.030778 -36.807175
"6454" 175.031658 -36.808056
"6455" 175.033418 -36.808056
"6456" 175.034591 -36.806589
"6457" 175.034591 -36.805122
"6458" 175.033711 -36.804242
"6459" 175.033711 -36.803362
"6460" 175.034298 -36.803068
"6461" 175.036645 -36.802775
"6462" 175.037525 -36.803655
"6463" 175.039285 -36.803655
"6464" 175.040458 -36.802482
"6465" 175.040458 -36.800722
"6466" 175.038698 -36.799255
"6467" 175.038698 -36.798375
"6468" 175.039872 -36.797201
"6469" 175.040752 -36.797201
"6470" 175.041338 -36.797495
"6471" 175.041338 -36.798375
"6472" 175.041925 -36.799255
"6473" 175.042218 -36.803362
"6474" 175.041338 -36.804242
"6475" 175.041338 -36.806002
"6476" 175.042512 -36.807175
"6477" 175.043392 -36.807175
"6478" 175.044272 -36.806295
"6479" 175.044859 -36.806295
"6480" 175.045739 -36.805415
"6481" 175.046619 -36.805415
"6482" 175.047205 -36.805122
"6483" 175.047205 -36.804242
"6484" 175.049259 -36.802188
"6485" 175.050139 -36.802188
"6486" 175.050726 -36.803068
"6487" 175.052486 -36.803068
"6488" 175.054246 -36.801308
"6489" 175.056006 -36.801308
"6490" 175.056299 -36.801602
"6491" 175.055419 -36.802482
"6492" 175.055419 -36.803362
"6493" 175.055713 -36.803655
"6494" 175.056593 -36.803655
"6495" 175.057473 -36.804535
"6496" 175.06246 -36.804535
"6497" 175.06334 -36.803655
"6498" 175.0651 -36.803655
"6499" 175.065393 -36.804242
"6500" 175.065393 -36.805122
"6501" 175.06422 -36.806295
"6502" 175.06246 -36.806295
"6503" 175.06158 -36.807175
"6504" 175.0607 -36.807175
"6505" 175.060113 -36.808056
"6506" 175.050139 -36.808056
"6507" 175.049259 -36.807175
"6508" 175.047499 -36.807175
"6509" 175.046619 -36.808056
"6510" 175.045739 -36.808056
"6511" 175.045445 -36.808349
"6512" 175.045445 -36.809229
"6513" 175.047205 -36.810696
"6514" 175.046619 -36.811282
"6515" 175.043392 -36.811282
"6516" 175.042512 -36.812162
"6517" 175.039872 -36.812162
"6518" 175.038991 -36.813043
"6519" 175.038405 -36.813043
"6520" 175.036645 -36.814509
"6521" 175.035765 -36.814509
"6522" 175.034591 -36.815976
"6523" 175.034591 -36.816563
"6524" 175.035471 -36.817443
"6525" 175.033711 -36.819203
"6526" 175.033711 -36.820083
"6527" 175.034884 -36.821256
"6528" 175.043392 -36.821256
"6529" 175.044859 -36.823017
"6530" 175.046619 -36.823017
"6531" 175.047499 -36.822137
"6532" 175.048379 -36.823017
"6533" 175.050726 -36.823017
"6534" 175.051606 -36.822137
"6535" 175.052486 -36.822137
"6536" 175.053366 -36.821256
"6537" 175.055126 -36.821256
"6538" 175.056299 -36.82243
"6539" 175.056299 -36.82419
"6540" 175.056593 -36.824483
"6541" 175.057473 -36.824483
"6542" 175.060113 -36.822137
"6543" 175.06246 -36.822137
"6544" 175.06334 -36.823017
"6545" 175.0651 -36.823017
"6546" 175.067447 -36.820376
"6547" 175.068327 -36.820376
"6548" 175.07126 -36.82331
"6549" 175.07126 -36.82507
"6550" 175.07214 -36.82595
"6551" 175.07214 -36.828297
"6552" 175.07126 -36.829177
"6553" 175.07126 -36.830057
"6554" 175.070674 -36.83035
"6555" 175.070087 -36.82947
"6556" 175.069207 -36.82947
"6557" 175.068327 -36.828884
"6558" 175.067447 -36.828884
"6559" 175.06422 -36.832111
"6560" 175.06334 -36.831231
"6561" 175.06246 -36.831231
"6562" 175.06158 -36.83035
"6563" 175.0607 -36.83035
"6564" 175.060406 -36.830937
"6565" 175.060406 -36.831524
"6566" 175.06422 -36.835337
"6567" 175.065687 -36.835337
"6568" 175.066567 -36.836218
"6569" 175.068327 -36.836218
"6570" 175.069207 -36.837098
"6571" 175.070087 -36.837098
"6572" 175.07038 -36.837391
"6573" 175.07038 -36.838271
"6574" 175.071554 -36.839444
"6575" 175.072434 -36.839444
"6576" 175.073314 -36.838858
"6577" 175.075074 -36.838858
"6578" 175.076541 -36.840324
"6579" 175.078301 -36.840618
"6580" 175.078594 -36.840031
"6581" 175.078594 -36.839151
"6582" 175.080941 -36.837098
"6583" 175.083288 -36.837098
